MedInc,HouseAge,Population,AveOccup,AveRooms,Latitude,MedHouseVal
-1.552220618111901,-0.6070189133741593,-0.6097276528620744,-0.13408434991088972,-1.3674950841144549,1.0244570888637163,1.719
-1.2455001975569917,1.1410588153337744,-0.32185233119957096,-0.04465478284691153,-0.3392404000423921,1.0244570888637163,0.938
-1.4527351891006124,0.9821426581785077,0.47112938307321467,-0.03368271051292481,-0.3861539682897969,1.0244570888637163,0.975
-1.3807793258950931,1.8561815225324745,-0.2326639646722309,-0.01595016195079916,-0.5472666897025246,1.0244570888637163,1.042
-1.1900726013935596,1.8561815225324745,-0.6397514594158324,-0.005976571919993317,-0.16472185441562817,1.0244570888637163,0.875
-1.2945586207519766,1.8561815225324745,-0.7501331011575899,-0.04356654568432763,-0.45816221976694566,1.0244570888637163,0.831
-1.2448685440394598,1.8561815225324745,-0.7095126569966231,-0.06442555117335806,-0.26234731767948394,1.0244570888637163,0.875
-1.6072797497234395,1.8561815225324745,-0.6159090247996128,-0.008381503511034187,0.2722022879017332,1.0244570888637163,0.853
-1.3967812150059034,1.8561815225324745,-0.31037264045842816,0.044506890970227524,-0.3502263927831261,1.0244570888637163,0.803
-0.6885923462662866,-2.1167224063491927,-1.1757647117138066,-0.13687271387456815,-1.0739484010363376,1.0244570888637163,0.6
-0.25148811213414896,1.8561815225324745,-0.7695602701041392,-0.010407319200888943,0.2286284490512514,1.0291389545592105,0.757
1.1831023017672573,1.6178072867995743,-1.1828291367852792,0.06436436352574168,0.17807005547902954,1.0244570888637163,0.75
-1.5631166412893278,1.6972653653772076,-0.9258606748104677,0.0018784088682092027,0.3235536893687474,1.0197752231682222,0.861
-1.4105196790122245,1.8561815225324745,-0.7987010235239632,0.019841941959879147,0.9171421352978627,1.0197752231682222,0.761
-0.6721167170173272,1.538349208221941,-0.9126148778014569,-0.011870704482112946,0.32195946686382937,1.0197752231682222,0.735
-1.4233106627422472,1.8561815225324745,-0.7254076134074362,0.015337421857681489,-0.01128898364369711,1.0197752231682222,0.784
-1.6133857337262487,1.538349208221941,-0.5629258367635692,-0.06712639570655381,-0.42296755893038634,1.0197752231682222,0.844
-0.6639052212894113,1.8561815225324745,-0.8243095644080509,0.026602059578002924,0.6294759731138662,1.0150933574727246,0.813
-1.0627944176108635,1.8561815225324745,-1.016815147605676,0.026074862640646207,0.6251169156077679,1.0197752231682222,0.85
-1.521480146925344,1.3794330510666744,0.3510341568581825,-0.008378920126323323,-0.3414199839443514,1.0197752231682222,1.292
-1.1047467387336132,-0.20972852048599255,-0.9126148778014569,0.0015366189343155355,0.24988523229846626,1.0197752231682222,0.825
-1.6539168344345514,1.3794330510666744,-0.7448347823539855,-0.09335557371335435,-0.8300139527632038,1.0197752231682222,0.952
-1.116274415428572,1.6178072867995743,-0.7642619513005349,0.059076381929821106,0.049970161688796616,1.0197752231682222,0.75
-1.7742994673175232,1.3794330510666744,-1.2428767498927953,-0.048068197549426206,-1.5014325231363885,1.0197752231682222,0.675
-0.730439391802781,-0.6864769919517926,-1.0026862974627309,-0.08571359033943204,0.3432323734138318,1.0197752231682222,1.375
-1.5510099488699645,-0.9248512276846926,-0.5858852182458548,-0.12853052473577473,-1.055421427753989,1.0197752231682222,1.775
-0.7497048240875066,0.5848522652903408,-0.16731803276111049,-0.061850268583699915,0.11961907871351028,1.0197752231682222,1.021
-1.4525772757212294,-0.765935070529426,-0.6220903967371513,0.039711597474389834,0.16244937047612906,1.0197752231682222,1.083
-1.6149648675200787,-0.44810275621889256,-0.32803370313710933,0.016601686680126987,-0.02415773575082768,1.0197752231682222,1.125
-0.9786792241928534,0.7437684224456076,-0.9550014282302918,-0.08196773363749847,-0.4106911985375486,1.0150933574727246,1.313
-1.2478688982477368,-0.9248512276846926,-0.7209923477377659,-0.09276020265765711,-0.9020476129287045,1.0197752231682222,1.625
-1.4233106627422472,1.8561815225324745,-1.0971729827936754,0.018987658357771643,-0.6786268876487903,1.0197752231682222,1.125
-1.2369202372771824,1.8561815225324745,-1.0821610795167964,-0.07431346033892189,-0.6147470389569724,1.0197752231682222,1.125
-1.612385615656823,1.8561815225324745,-0.9532353219624237,-0.08072534226254292,-1.1877698881253835,1.0197752231682222,1.375
-1.0853233930695045,0.5053941867127075,-0.8463858927564024,-0.02959248304063068,0.07294238325906584,1.0197752231682222,1.188
-0.7697598232691474,1.8561815225324745,-0.9258606748104677,0.0199893846333084,0.5225061597929835,1.0197752231682222,0.982
-1.5231645563054295,0.9026845796008742,-0.7448347823539855,-0.14819046337361477,-1.2583135911363597,1.0197752231682222,1.188
-1.6373885673924644,-1.481057777728126,-0.7766246951756117,-0.1363505924594154,-1.1226182326886163,1.0197752231682222,1.625
-1.5256911703755573,-1.481057777728126,-1.1483900645618508,0.012947781790193683,-1.1061304904324951,1.0150933574727246,1.375
-1.3829374754133272,1.8561815225324745,-0.9090826652657207,0.1529173180746818,-1.0102965277122125,1.0150933574727246,5.00001
-0.9353056826556567,-1.004309306262326,-0.5523291991563605,-0.08287378701591905,-1.084486912752637,1.0150933574727246,1.625
-1.5811714043321172,1.8561815225324745,-0.4604916732272183,0.6934539013404263,-1.206823487782376,1.0150933574727246,1.375
-1.642652346705231,1.8561815225324745,-1.090108557722203,0.24523795951071525,-1.053092610301041,1.0150933574727246,1.625
-0.6502193950762181,-0.1302704419083592,-0.6247395561389534,-0.06674226847620573,-0.7823499171020312,1.0104114917772304,1.875
-1.0648472915428426,0.8232265010232409,-0.08696019757311106,-0.022060260025215713,-0.7100010083903625,1.0150933574727246,1.792
-0.9796267044691515,0.5848522652903408,1.8045396153136448,-0.1518735076510045,-1.267113962722478,1.0150933574727246,1.3
-0.5454175489590355,0.18756187240217417,0.549721111993346,-0.128546881457865,-0.6200542830886562,1.0244570888637163,1.838
-0.9814163894354919,0.028645715246907483,-1.0803949732489282,-0.08192677568008233,-0.7063868618555245,1.0197752231682222,1.25
-1.3960442859021165,-0.5275608347965259,0.5285278367789286,-0.13975384126942994,-1.0037534821964091,1.0244570888637163,1.7
-0.6633788433581347,0.6643103438679743,0.3642799538671934,-0.1150749282874613,-0.6959491115537924,1.0244570888637163,1.931
-0.7261230927663124,0.028645715246907483,0.7757827142804652,-0.11818592700020199,-0.6888123553049315,1.0197752231682222,2.578
-0.34370952569381974,-0.05081236333072586,1.0044934759693867,-0.13080981513595885,-0.626720000941695,1.0197752231682222,2.734
-0.3925047599231659,0.8232265010232409,-0.915264037203259,-0.13138276075935898,-0.6803996298612905,1.0197752231682222,2.375
-0.6796439214345834,1.8561815225324745,-0.4684391514326249,-0.15507932460725085,-0.7734093118163179,1.0197752231682222,3.5
-0.5422066435782479,0.4259361081350742,1.1157581708450781,-0.1509350386361127,-0.8678980848444459,1.0197752231682222,3.357
0.5579232327899696,1.8561815225324745,-0.663593894032052,-0.029690552298693572,0.3053322243320649,1.0244570888637163,3.134
-0.31475873947360344,1.8561815225324745,-0.6326870343443599,-0.14595225171895257,-0.3985336180737568,1.0197752231682222,2.685
-0.36929149315386534,1.8561815225324745,-0.6529972564248433,-0.13913834527318894,-0.5105356390919573,1.0197752231682222,2.594
0.015438136816244738,1.8561815225324745,0.016357019097173915,-0.1020155699470176,-0.2347549524414601,1.0244570888637163,2.757
0.018754317783287674,-0.05081236333072586,0.08346905727616245,-0.11317313495558341,-0.5125682449352107,1.0244570888637163,2.25
0.6427227175186394,1.8561815225324745,-0.7730924826398754,-0.08634311195799402,0.08061828199502584,1.0244570888637163,2.625
-0.6462715605916431,0.2670199509798075,0.3360222535813035,-0.12551099847070005,-0.6879207749037571,1.0244570888637163,2.185
-0.4460373955340022,-0.20972852048599255,0.28568822494706214,-0.15728349968056046,-0.8794740647121977,1.0244570888637163,2.55
-0.38018751633129205,1.8561815225324745,-0.4295848135395262,-0.12145495314728438,-0.34394750381948735,1.0291389545592105,2.241
-0.20974634218390995,0.5053941867127075,-0.6627108408981179,-0.14164815249392254,-0.6494144484409076,1.0291389545592105,2.431
-0.3830825949533137,1.8561815225324745,-0.7872213327828204,-0.11897050355756567,-0.4178510254821353,1.0291389545592105,2.316
-0.7618115165068698,-0.05081236333072586,1.0000782102997163,-0.14737616143143945,-0.9722756050510153,1.0291389545592105,2.185
-0.4110859008972319,1.8561815225324745,0.3183611909026223,-0.12982915411782475,-0.5612104953001144,1.0291389545592105,2.341
1.0469283309459858,1.6972653653772076,-0.4022101663875704,-0.04526556055268626,0.5309488678267228,1.033820820254708,3.276
0.7454190519107157,1.4588911296443077,-0.2891793652440107,-0.07767700053842526,0.45163334051693743,1.033820820254708,3.476
1.0976711635210559,0.9821426581785077,-0.5576275179599649,-0.09233311061418857,0.5747772924276894,1.0291389545592105,3.661
0.5756621690739928,0.6643103438679743,-1.1722324991780704,-0.09489389070884426,0.6779735199468506,1.0385026859502022,3.35
1.3015899740976333,1.8561815225324745,-0.32185233119957096,-0.04216342535526945,0.6139133307383058,1.0385026859502022,3.736
0.6877806684359212,1.8561815225324745,-0.21941816766322003,-0.09146475239109994,0.37571393883329524,1.033820820254708,3.895
1.7711190887964132,1.8561815225324745,-0.4631408326290205,-0.05927462578459826,0.6823319437249077,1.0385026859502022,3.911
0.8350085758140027,-0.05081236333072586,0.534709208716467,-0.09110307900386863,0.040958103997634436,1.0385026859502022,3.373
1.9103986894122171,1.6972653653772076,-0.3483439252175927,-0.08841442207685536,0.28226230722071377,1.033820820254708,2.952
1.1310435243639958,1.2205168939114077,-0.059585550421155216,-0.07663814517642457,0.12381957345576522,1.033820820254708,2.923
1.9390336488736675,0.9026845796008742,0.16824215813383217,-0.05774300150686715,0.8902174430338511,1.0291389545592105,4.115
1.1558885627202542,0.10810379382454083,-0.5134748612632619,-0.05873537713905895,0.41108240188526846,1.033820820254708,3.115
1.6760552344078485,0.4259361081350742,-0.2520911336187802,-0.07435808646589587,0.2813130204200744,1.033820820254708,3.259
4.0694430501296885,-0.8453931491070593,-0.7881043859167545,-0.031122546413480896,1.1745832007446015,1.033820820254708,3.926
1.9041874298231525,0.5053941867127075,-0.31213874672629627,-0.06266158865963424,0.41965294063957453,1.033820820254708,3.193
1.5933086236111575,0.4259361081350742,0.17795574260710684,-0.09114699471655957,0.4782609773730514,1.0291389545592105,3.333
2.281442493169134,-0.05081236333072586,-0.8499181052921386,-0.0610269000675244,0.6264659291938656,1.0291389545592105,3.352
2.3846652054924866,-0.20972852048599255,-0.7801569077113479,-0.04832895674119074,0.8495189076356933,1.0291389545592105,3.512
1.57025327022124,0.028645715246907483,-0.6750735847731948,-0.05906200864087418,0.49674073995734463,1.0291389545592105,3.689
2.3404494592652476,0.2670199509798075,-0.6980329662554804,-0.06318305948346555,0.625754136122991,1.0244570888637163,3.659
1.6564213375712291,0.6643103438679743,-0.8878893900513032,-0.06588723618210818,0.6280855709425591,1.0244570888637163,3.667
1.2946417854047811,0.8232265010232409,-0.14170949187702278,-0.052057161285444166,0.8532351130168927,1.0244570888637163,3.628
1.31159115479189,0.10810379382454083,-1.1475070114279167,-0.06235228519829679,0.07533401180610728,1.0197752231682222,4.833
1.6761078722009761,1.8561815225324745,-0.5408495084152177,-0.07200197996553376,0.5483639722888562,1.0244570888637163,3.314
1.5340911063425335,1.299974972489041,-0.3165540123959666,-0.05449367742207936,0.6178968428934419,1.0197752231682222,3.235
-0.5146770777724784,1.6972653653772076,-0.14612475754669307,-0.07587731504940126,-0.11994332559193026,1.0150933574727246,2.167
-0.4155601133130836,0.7437684224456076,-0.4189881759323175,-0.10763574353301189,-0.3236161489249543,1.0150933574727246,2.331
0.720889840313223,1.8561815225324745,-0.8084146079972379,-0.076437982740933,0.3119877919185154,1.0197752231682222,2.964
1.3954431592442615,1.8561815225324745,-0.5832360588440526,-0.05650879479648611,0.39220149920588326,1.0197752231682222,2.737
-0.3197593298207317,1.8561815225324745,-0.2618047180920549,-0.05934135593382471,-0.27619899026156824,1.0150933574727246,2.277
-0.44261593898070395,1.8561815225324745,-0.3112556935923622,-0.061386576744669415,-0.09915725463622109,1.0150933574727246,1.996
0.353793871040881,1.8561815225324745,-0.21235374259174755,-0.07410930663960016,-0.058810808018837465,1.0150933574727246,2.398
0.10597514099583016,1.8561815225324745,-0.5911835370494591,-0.08156578348677755,0.2117693862132279,1.0197752231682222,2.701
0.7791598773055494,1.8561815225324745,-0.34569476581579056,-0.10456685659422309,0.08959656438894527,1.0197752231682222,3.021
-0.3739236189490999,1.8561815225324745,-0.5638088898975033,-0.1305685143194461,-0.4041067488202446,1.0150933574727246,2.695
0.4738080393719596,1.8561815225324745,-0.7183431883359638,-0.019008238326371874,0.5249152654377972,1.0197752231682222,3.147
2.255913163502216,1.8561815225324745,-0.3571744565569333,-0.03695556717776106,0.9189683942564006,1.0197752231682222,3.901
2.636431770022113,1.8561815225324745,-0.4984629579863829,0.02566525402652661,1.4323792749343112,1.0197752231682222,4.103
1.5730430732570062,1.8561815225324745,-0.4172220696644494,-0.015047670999030038,0.8772390183955469,1.0197752231682222,3.524
1.1367284060217837,1.8561815225324745,-0.6989160193894144,-0.05720240869063106,0.1581628348454503,1.0197752231682222,2.873
1.9146097128624304,1.8561815225324745,-0.4834510547095039,-0.055492796979710386,1.0368638093068123,1.0197752231682222,3.487
-0.5911071533938493,1.8561815225324745,-0.4481289293521415,-0.11265711561388436,-0.44285217338626226,1.0197752231682222,2.438
-0.8823520627692248,1.8561815225324745,-0.9408725780873468,-0.09758636806551083,-0.14337016898422655,1.0150933574727246,2.115
-0.4504589701567261,1.8561815225324745,-0.20175710498453883,-0.05948375939995802,-0.46576704608390823,1.0150933574727246,2.184
-0.10299689772100358,1.8561815225324745,-0.3333320219407137,-0.10085783879029718,-0.23347694450448023,1.0197752231682222,2.699
-0.3398669667955,1.3794330510666744,-0.04633975341214432,-0.1186848061799425,-0.4455575631081502,1.0197752231682222,2.188
-0.4927797558313695,1.0616007367561409,0.2556644183933041,-0.13297004163351758,-0.5536878589086891,1.0150933574727246,2.25
-0.9094605262299726,1.1410588153337744,-0.058702497287221156,-0.1144239177354537,-0.8709227665942081,1.0150933574727246,2.5
-1.1888619321516234,0.9821426581785077,-0.3209692780656369,-0.048068197549426206,-0.7547174474574858,1.0150933574727246,1.714
-1.304243974687467,0.028645715246907483,-0.0798957725016386,-0.12937067027042323,-0.9038568817391633,1.0150933574727246,1.938
-0.8176602150153234,-0.1302704419083592,-0.22471648646682438,-0.03283825000012543,-0.6567217443656583,1.0104114917772304,1.25
-1.1019569356978471,1.299974972489041,0.04373166624912977,0.013081958673637147,-0.6250284122325883,1.0104114917772304,0.975
-0.6447450645909409,1.6972653653772076,-0.603546280924536,0.06884970505799569,-0.8972168559738165,1.0104114917772304,1.25
-0.889405527048332,1.8561815225324745,-0.29977600285121947,-0.007598801994499448,-0.7034013263375329,1.0104114917772304,1.388
-0.8634550950363926,0.5848522652903408,0.1938506990179199,-0.00396591861117001,-0.945292369525825,1.0150933574727246,1.167
-1.168701657383727,1.1410588153337744,0.2512491527236338,-0.039994582791368936,-0.7231876810276,1.0150933574727246,1.518
-0.8427158045440925,1.8561815225324745,-0.6132598653978106,0.013045236579221058,-0.42867023568626056,1.0150933574727246,1.27
-0.9024070619508655,1.8561815225324745,-0.27151830256532955,0.014562853855804048,-0.3411264012384115,1.0150933574727246,1.286
-0.9137241874733137,1.8561815225324745,-0.3704202535659442,-0.006515636552512779,-0.2807759092535561,1.0150933574727246,1.406
-0.6534829382501335,1.4588911296443077,-0.18762825484159387,-0.0848393620772648,-0.7016085384974844,1.0150933574727246,1.827
-0.7829192715510638,1.8561815225324745,-0.5770546869065142,-0.006428404357128553,-0.3196569363619282,1.0150933574727246,1.469
-0.4809362523776447,1.8561815225324745,-0.09225851637671542,0.02153028400857851,-0.37699988411593005,1.0150933574727246,1.228
-0.7089631722066932,1.6178072867995743,0.05432830385633848,-0.08417265717813222,-0.4999674660584257,1.0150933574727246,1.693
-1.0175785533141986,1.8561815225324745,-0.8278417769437871,-0.04303947055555862,-0.4928320667322358,1.0150933574727246,1.266
-1.0358438675294985,1.7767234439548412,-0.4207542822001856,-0.06256012245244698,-0.5548967168987757,1.0150933574727246,1.279
-0.8530854497902425,1.6972653653772076,-0.24414365541337368,-0.029076288777192982,-0.4938217157466298,1.0150933574727246,1.235
-0.7778660434108079,1.8561815225324745,-0.5134748612632619,-0.005427550716131171,-0.3870361185812555,1.0150933574727246,1.119
-0.8837732831836718,1.1410588153337744,2.59752132958643,0.045915314547962396,-0.23643643189891014,1.0104114917772304,1.128
-0.4921481023138374,1.8561815225324745,0.20621344289299676,0.09205300097808655,-0.4451412482820149,1.0104114917772304,1.079
-1.0450028435337124,0.10810379382454083,-0.36600498789627395,0.07447201529297573,-0.6590323568056796,1.0104114917772304,1.375
-0.8984592274662905,0.8232265010232409,0.03401808177585511,0.06671042391244934,-0.6679767628400166,1.0104114917772304,1.055
-0.9188826911998249,1.4588911296443077,-0.16643497962717643,0.09742661039341487,-0.3641494399124903,1.0104114917772304,0.955
-0.26091027710400116,1.8561815225324745,-0.6874363286482716,0.07515410176721944,-0.5727688526737778,1.0104114917772304,1.161
-0.8508746624788806,1.1410588153337744,-0.12493148233227563,0.050644495309435204,-0.3534106251186045,1.0104114917772304,1.122
-0.9320421394817413,1.7767234439548412,-1.0574355917666427,0.10348741524222659,-0.9082775833590451,1.0104114917772304,0.75
-1.1952311051200708,0.8232265010232409,-0.9223284622747315,0.002590635431121021,-0.6794484023326318,1.0104114917772304,1.125
-0.12931579428483644,1.8561815225324745,-0.5117087549953938,0.06318407982151271,-0.5882638914336364,1.0104114917772304,1.25
-1.1463305953044693,-0.6864769919517926,0.20621344289299676,-0.05936117282737945,-0.7754878438039794,1.0150933574727246,1.15
-1.1704387045569402,1.8561815225324745,-0.7995840766578972,0.06715524270136639,-1.0491300100613346,1.0010477603862422,0.95
-0.6741169531561786,1.8561815225324745,-0.4940476923167126,0.026283409832082157,-0.4199639496078811,1.0010477603862422,0.964
-0.6846445117817117,1.8561815225324745,-0.7183431883359638,0.02634435377255882,-0.4958600716747933,1.0010477603862422,0.72
-0.6462715605916431,1.8561815225324745,-0.8923046557209735,0.02147120857655674,-0.6802307972696239,1.0057296260817363,0.713
-0.4447740884989381,1.8561815225324745,-0.38101689117315296,0.15367249714573322,-0.5586047494024731,1.0057296260817363,0.808
-1.2538696066642907,1.6972653653772076,0.08788432294583275,0.012171412401715584,-0.5674123997891073,1.0057296260817363,1.288
-1.019526151659922,1.1410588153337744,0.07110631340108561,0.035404213175937053,-0.8839492904801505,1.0057296260817363,1.125
-1.2560803939756526,1.8561815225324745,-0.3686541472980761,0.0849512016800559,-0.6314719447962847,1.0057296260817363,1.194
-1.1947573649819216,1.2205168939114077,1.2252567594529016,0.06499426235432809,-0.9349427506905154,1.0057296260817363,1.181
-0.9649407601865325,1.538349208221941,0.04902998505273412,0.1200802386134687,-0.1957846260790898,1.0104114917772304,1.225
-0.8304511987453461,1.6178072867995743,-0.500229064254251,0.08200807228671173,-0.02574778651086986,1.0104114917772304,1.063
-0.9060390696766745,0.6643103438679743,0.1611777330623597,0.00037692147045255414,-0.3836025866281288,1.0104114917772304,1.325
-1.184808822080793,0.10810379382454083,-0.8834741243816329,-0.0033642936112943203,-0.43322871566126114,1.0104114917772304,1.227
-1.3383532646341945,0.9026845796008742,-0.7607297387647987,-0.0005235773075334321,-0.15142876880090142,1.0104114917772304,1.133
-0.18690153996650288,1.2205168939114077,-0.41015764459297693,0.044525522032835704,0.015323479329785197,1.0104114917772304,1.095
0.017964750886372657,1.8561815225324745,0.7484080671285094,0.023839575612819897,-0.17398540850878466,1.0104114917772304,1.647
-0.4112964520697426,1.8561815225324745,-0.7289398259431724,0.0006035085133919729,-0.614889986870129,1.0104114917772304,1.25
-0.6666423865320499,1.3794330510666744,0.19561680528578804,0.005255449068938083,-0.37970622117932873,1.0104114917772304,1.247
-0.7214909669710777,1.6178072867995743,-0.1982248924488026,-0.022926306727907894,-0.45365586649263145,1.0104114917772304,1.367
-0.5652093591750378,0.7437684224456076,0.6548044349314991,0.02095751055067989,-0.32427481871705227,1.0104114917772304,1.417
-0.5466808559940993,0.028645715246907483,-0.4295848135395262,-0.029741619735875312,-0.24472216140094447,1.0104114917772304,1.5
-0.480251961066985,1.4588911296443077,-0.500229064254251,-0.012408708317428489,-0.05850709123227791,1.0104114917772304,1.388
-0.544364793096482,0.4259361081350742,0.08081989787436027,-0.012587639325422907,-0.34258917197229666,1.0104114917772304,1.392
-0.5240992427423307,0.5053941867127075,-0.24944197421697806,-0.010544713414828462,-0.36711107346772975,1.0104114917772304,1.438
-0.42240302641968014,0.8232265010232409,-0.2794657807707361,-0.06552880724409446,-0.4495305212040431,1.0150933574727246,1.565
-0.4184551919351053,0.8232265010232409,-0.1805638297701214,-0.03206176350741831,-0.36551927543468343,1.0150933574727246,1.51
0.5712405944512688,1.1410588153337744,-0.2741674619671317,-0.05970708378183925,0.510610407367698,1.0150933574727246,2.73
0.4744923306826191,1.8561815225324745,-0.6353361937461621,-0.04201187072428319,0.13879248418675527,1.0150933574727246,2.171
-0.20242968893916438,1.8561815225324745,0.40401734489422614,-0.0388527054758867,-0.17969286058332704,1.0150933574727246,1.871
0.6567770082837262,0.9821426581785077,-0.5487969866206243,-0.06797256020785238,0.26645326952117543,1.0150933574727246,2.396
0.11950305382964009,1.538349208221941,-0.8119468205329741,-0.1023242177136547,-0.07555687021538493,1.0150933574727246,2.297
0.4597011108137448,1.538349208221941,-0.7201092946038319,-0.04887731798269555,0.6825262946903428,1.0150933574727246,2.573
0.2116191918030558,1.3794330510666744,-0.5805868994422504,-0.07292671688481006,0.16504889712194293,1.0150933574727246,2.469
